asset_id,year,document_id,page_id,collection_page_number,document_page_number,owner_code,owner_label,owner_reported,portfolio_group,asset_name,asset_class,description,reported_value,value_min_usd,value_max_usd,value_has_open_upper_bound,income_types,other_income,reported_income,income_min_usd,income_max_usd,income_has_open_upper_bound,transaction_code,printed_page_label
asset:2018:000564,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,"LEGGETT & PLATT, INCORPORATED CMN",Common stock,"Common stock of Leggett & Platt, Incorporated","$1-$1,000",1,1000,False,"[""Dividends""]",,"$201-$1,000",201,1000,False,"P,PS,FS",Page 64 of 309
asset:2018:000565,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,LENNAR CORPORATION CMN CLASS A,Common stock,"Class A common stock of Lennar, a major U.S. homebuilder","$1,001-$15,000",1001,15000,False,"[""Dividends""]",,"$201-$1,000",201,1000,False,"P,PS",Page 64 of 309
asset:2018:000566,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,LENNAR CORPORATION CMN CLASS B,Common stock,Common stock of Lennar Corporation,"$1-$1,000",1,1000,False,"[""Dividends""]",,"$201-$1,000",201,1000,False,"P,PS,FS",Page 64 of 309
asset:2018:000567,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,LEUCADIA NATIONAL CORP CMN,Common stock,Common stock of Leucadia National Corp,"$1-$1,000",1,1000,False,"[""N/A""]",,$1-$200,1,200,False,"P,FS",Page 64 of 309
asset:2018:000568,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,LEWISVILLE TEX INDPT SCH DIST GO 3% 08/15/19 FA ULTD TAX SCH BLDG BDS 2017 UT BEO,Municipal & gov bonds,"Municipal bond — Lewisville TEX Indpt, 3% coupon","$15,001-$50,000",15001,50000,False,"[""N/A""]",,$1-$200,1,200,False,P,Page 64 of 309
asset:2018:000569,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,LIBERTY BROADBAND CORP CMN CLASS A,Common stock,Common stock of Liberty Broadband Corp,"$1-$1,000",1,1000,False,"[""N/A""]",,$1-$200,1,200,False,"P,FS",Page 64 of 309
asset:2018:000570,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,LIBERTY BROADBAND CORPORATION CMN CLASS C,Common stock,Common stock of Liberty Broadband Corporation Class C,"$15,001-$50,000",15001,50000,False,"[""N/A""]",,$1-$200,1,200,False,"P,FS",Page 64 of 309
asset:2018:000571,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,"LIBERTY EXPEDIA HOLDINGS, INC. CMN SERIES A",Common stock,"Common stock of Liberty Expedia Holdings, Inc. Series A","$1,001-$15,000",1001,15000,False,"[""N/A""]",,$1-$200,1,200,False,P,Page 64 of 309
asset:2018:000572,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,"LIBERTY GLOBAL, PLC. CMN CLASS C",Common stock,"Common stock of Liberty Global, Plc. Class C","$15,001-$50,000",15001,50000,False,"[""N/A""]",,$1-$200,1,200,False,P,Page 64 of 309
asset:2018:000573,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,LIBERTY MEDIA CORPORATION SERIES A LIBERTY SIRIUSXM CMN,Common stock,Common stock of Liberty Media Corporation Series A Liberty Siriusxm,"$1-$1,000",1,1000,False,"[""N/A""]",,$1-$200,1,200,False,"P,FS",Page 64 of 309
asset:2018:000574,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,LIBERTY MEDIA CORPORATION SERIES C LIBERTY SIRIUSXM CMN,Common stock,Common stock of Liberty Media Corporation Series C Liberty Siriusxm,"$1-$1,000",1,1000,False,"[""N/A""]",,$1-$200,1,200,False,"P,FS",Page 64 of 309
asset:2018:000575,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,LIBERTY PROPERTY TRUST SBI CMN,Common stock,Common stock of Liberty Property Trust SBI,"$1-$1,000",1,1000,False,"[""Dividends"",""Capital gains""]",,"$201-$1,000",201,1000,False,FS,Page 64 of 309
asset:2018:000576,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,LIBERTY VENTURES CMN,Common stock,Common stock of Liberty Ventures,"$1-$1,000",1,1000,False,"[""N/A"",""Capital gains""]",,$1-$200,1,200,False,FS,Page 64 of 309
asset:2018:000577,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,LIFEPOINT HEALTH INC CMN,Common stock,Common stock of Lifepoint Health Inc,"$1-$1,000",1,1000,False,"[""Capital gains""]",,"$201-$1,000",201,1000,False,,Page 64 of 309
asset:2018:000578,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,LINCOLN ELECTRIC HOLDINGS INC CMN,Common stock,Common stock of Lincoln Electric Holdings Inc,"$1-$1,000",1,1000,False,"[""Dividends""]",,"$201-$1,000",201,1000,False,"P,FS",Page 64 of 309
asset:2018:000579,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,LINCOLN NATL.CORP.INC. CMN,Common stock,"Common stock of Lincoln National, a life insurance and retirement services company","$1-$1,000",1,1000,False,"[""Dividends"",""Capital gains""]",,"$1,001-$2,500",1001,2500,False,"P,PS,FS",Page 64 of 309
asset:2018:000580,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,LINDE PLC CMN,Common stock,"Common stock of Linde, an industrial gas company","$50,001-$100,000",50001,100000,False,"[""Dividends""]",,"$201-$1,000",201,1000,False,"P,PS",Page 64 of 309
asset:2018:000581,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,LIONS GATE ENTERTAINMENT CORP. CMN CLASS A,Common stock,Common stock of Lions Gate Entertainment Corp,"$1-$1,000",1,1000,False,"[""Dividends"",""Tax-deferred""]",,$1-$200,1,200,False,FS,Page 64 of 309
asset:2018:000582,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,LIONS GATE ENTERTAINMENT CORP. CMN CLASS B,Common stock,"Class B common stock of Lionsgate, a film and television studio.","$250,001-$500,000",250001,500000,False,"[""N/A""]",,$1-$200,1,200,False,"PS,FS",Page 64 of 309
asset:2018:000583,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,LIVE NATION ENTERTAINMENT INC CMN,Common stock,"Common stock of Live Nation, concert promoter and parent of Ticketmaster","$100,001-$250,000",100001,250000,False,"[""Capital gains""]",,"$5,001-$15,000",5001,15000,False,"PS,FS",Page 64 of 309
asset:2018:000584,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,LKQ CORPORATION CMN,Common stock,"Common stock of LKQ, a recycled and aftermarket auto parts distributor","$1-$1,000",1,1000,False,"[""N/A""]",,$1-$200,1,200,False,"P,PS,FS",Page 64 of 309
asset:2018:000585,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,LOCKHEED MARTIN CORPORATION CMN,Common stock,Common stock of Lockheed Martin Corporation,"$50,001-$100,000",50001,100000,False,"[""Dividends"",""Capital gains""]",,"$2,501-$5,000",2501,5000,False,"P,PS",Page 64 of 309
asset:2018:000586,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,LOEWS CORPORATION CMN,Common stock,"Common stock of Loews, a holding company spanning insurance, energy, and hotels","$1-$1,000",1,1000,False,"[""Dividends""]",,"$201-$1,000",201,1000,False,"P,PS,FS",Page 64 of 309
asset:2018:000587,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,LOGMEIN INC CMN,Common stock,Common stock of Logmein Inc,"$15,001-$50,000",15001,50000,False,"[""Dividends""]",,"$201-$1,000",201,1000,False,"P,PS",Page 64 of 309
asset:2018:000588,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,LOWES COMPANIES INC CMN,Common stock,"Common stock of Lowe's, the home improvement retailer.","$50,001-$100,000",50001,100000,False,"[""Dividends""]",,"$1,001-$2,500",1001,2500,False,"P,PS",Page 64 of 309
asset:2018:000589,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,LYONDELLBASELL INDUSTRIES N.V. CMN CLASS A,Common stock,"Class A common stock of LyondellBasell, a chemicals and plastics manufacturer.","$50,001-$100,000",50001,100000,False,"[""Dividends"",""Capital gains""]",,"$1,001-$2,500",1001,2500,False,"P,PS",Page 64 of 309
asset:2018:000590,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,M&T BANK CORPORATION CMN,Common stock,"Common stock of M&T Bank, a regional bank based in Buffalo, New York","$1-$1,000",1,1000,False,"[""Dividends""]",,"$201-$1,000",201,1000,False,P,Page 64 of 309
asset:2018:000591,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,MACERICH COMPANY CMN,Common stock,Common stock of Macerich Company,"$15,001-$50,000",15001,50000,False,"[""Dividends"",""Capital gains""]",Partnership Income,"$201-$1,000",201,1000,False,"P,PS",Page 64 of 309
asset:2018:000592,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,MACQUARIE INFRASTRUCTURE CORP CMN,Common stock,Common stock of Macquarie Infrastructure Corp,"$1-$1,000",1,1000,False,"[""Dividends"",""Capital gains""]",Partnership Income,"$201-$1,000",201,1000,False,"P,FS",Page 64 of 309
asset:2018:000593,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,MACY'S INC. CMN,Common stock,Common stock of department store chain Macy's,"$15,001-$50,000",15001,50000,False,"[""Dividends""]",,"$201-$1,000",201,1000,False,P,Page 64 of 309
asset:2018:000594,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,MALLINCKRODT PUBLIC LIMITED CO CMN,Common stock,Common stock of Mallinckrodt Public Limited CO,"$1,001-$15,000",1001,15000,False,"[""N/A""]",,$1-$200,1,200,False,"P,PS",Page 64 of 309
asset:2018:000595,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,MANPOWER GROUP CMN,Common stock,Common stock of Manpower Group,"$15,001-$50,000",15001,50000,False,"[""Dividends""]",,"$201-$1,000",201,1000,False,"P,PS",Page 64 of 309
asset:2018:000596,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,MARATHON OIL CORPORATION CMN,Common stock,Common stock of Marathon OIL Corporation,"$15,001-$50,000",15001,50000,False,"[""Dividends""]",,"$201-$1,000",201,1000,False,P,Page 64 of 309
asset:2018:000597,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,MARATHON PETROLEUM CORPORATION CMN,Common stock,Common stock of Marathon Petroleum Corporation,"$50,001-$100,000",50001,100000,False,"[""Dividends""]",,"$1,001-$2,500",1001,2500,False,"P,PS",Page 64 of 309
asset:2018:000598,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,"MARRIOTT INTERNATIONAL, INC CMN CLASS A",Common stock,Class A common stock of hotel company Marriott International,"$50,001-$100,000",50001,100000,False,"[""Dividends"",""Capital gains""]",,"$2,501-$5,000",2501,5000,False,"P,FS",Page 64 of 309
asset:2018:000599,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,MARSH & MCLENNAN CO INC CMN,Common stock,"Common stock of Marsh McLennan, an insurance brokerage and consulting firm","$1-$1,000",1,1000,False,"[""Dividends"",""Capital gains""]",,"$1,001-$2,500",1001,2500,False,"P,PS",Page 64 of 309
asset:2018:000600,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,"MARTIN MARIETTA MATERIALS,INC CMN",Common stock,"Common stock of Martin Marietta Materials, a producer of crushed stone and construction aggregates","$15,001-$50,000",15001,50000,False,"[""Dividends"",""Capital gains""]",,"$201-$1,000",201,1000,False,"P,PS,FS",Page 64 of 309
asset:2018:000601,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,MARVELL TECHNOLOGY GROUP LTD. CMN,Common stock,Common stock of Marvell Technology Group Ltd,"$1-$1,000",1,1000,False,"[""N/A""]",,$1-$200,1,200,False,"P,FS",Page 64 of 309
asset:2018:000602,2018,2018-4,page:2018-4:0064,64,64,SP,Spouse,SP,Ritu Ahuja 1994 Trust,MASCO CORPORATION CMN,Common stock,"Common stock of Masco, a home improvement and building products maker","$1-$1,000",1,1000,False,"[""Dividends"",""Capital gains""]",,"$201-$1,000",201,1000,False,"P,PS,FS",Page 64 of 309
asset:2018:000603,2018,2018-4,page:2018-4:0067,67,67,SP,Spouse,SP,Ritu Ahuja 1994 Trust,MASSACHUSETTS ST GO 4% 12/01/21 JD GO BDS 2011E PRERE 12/01/19 LT BEO,Municipal & gov bonds,"Municipal bond — Massachusetts ST, 4% coupon","$50,001-$100,000",50001,100000,False,"[""N/A""]",,None,0,0,False,P,Page 67 of 309
asset:2018:000604,2018,2018-4,page:2018-4:0067,67,67,SP,Spouse,SP,Ritu Ahuja 1994 Trust,MASTERCARD INCORPORATED CMN CLASS A,Common stock,"Class A common stock of Mastercard, the payments network.","$50,001-$100,000",50001,100000,False,"[""Dividends""]",,"$201-$1,000",201,1000,False,"P,PS",Page 67 of 309
asset:2018:000605,2018,2018-4,page:2018-4:0067,67,67,SP,Spouse,SP,Ritu Ahuja 1994 Trust,"MATCH GROUP, INC. CMN",Common stock,"Common stock of Match Group, Inc","$15,001-$50,000",15001,50000,False,"[""Dividends"",""Partnership income""]",,$1-$200,1,200,False,"P,PS",Page 67 of 309
asset:2018:000606,2018,2018-4,page:2018-4:0067,67,67,SP,Spouse,SP,Ritu Ahuja 1994 Trust,"MATTEL, INC. CMN",Common stock,"Common stock of Mattel, Inc","$1-$1,000",1,1000,False,"[""N/A""]",,None,0,0,False,"P,PS,FS",Page 67 of 309
asset:2018:000607,2018,2018-4,page:2018-4:0067,67,67,SP,Spouse,SP,Ritu Ahuja 1994 Trust,MAXIM INTEGRATED PRODUCTS INC CMN,Common stock,Common stock of Maxim Integrated Products Inc,"$1-$1,000",1,1000,False,"[""Capital gains""]",,$1-$200,1,200,False,FS,Page 67 of 309
asset:2018:000608,2018,2018-4,page:2018-4:0067,67,67,SP,Spouse,SP,Ritu Ahuja 1994 Trust,MC DONALDS CORP CMN,Common stock,Common stock of fast-food chain McDonald's,"$50,001-$100,000",50001,100000,False,"[""Dividends""]",,"$201-$1,000",201,1000,False,"P,PS",Page 67 of 309
asset:2018:000609,2018,2018-4,page:2018-4:0067,67,67,SP,Spouse,SP,Ritu Ahuja 1994 Trust,MCCORMICK & CO NON VTG SHRS CMN,Common stock,"Non-voting common stock of McCormick, the spices and seasonings maker","$15,001-$50,000",15001,50000,False,"[""Dividends""]",,$1-$200,1,200,False,P,Page 67 of 309
asset:2018:000610,2018,2018-4,page:2018-4:0067,67,67,SP,Spouse,SP,Ritu Ahuja 1994 Trust,MCKESSON CORPORATION CMN,Common stock,"Common stock of McKesson, a pharmaceutical distribution and healthcare services company.","$15,001-$50,000",15001,50000,False,"[""Dividends"",""Capital gains""]",,$1-$200,1,200,False,"P,PS",Page 67 of 309
asset:2018:000611,2018,2018-4,page:2018-4:0067,67,67,SP,Spouse,SP,Ritu Ahuja 1994 Trust,MEDICAL PROPERTIES TRUST INC CMN,Common stock,Common stock of Medical Properties Trust Inc,"$1-$1,000",1,1000,False,"[""Capital gains""]",,$1-$200,1,200,False,FS,Page 67 of 309
asset:2018:000612,2018,2018-4,page:2018-4:0067,67,67,SP,Spouse,SP,Ritu Ahuja 1994 Trust,MEDNAX INC CMN,Common stock,Common stock of Mednax Inc,"$1-$1,000",1,1000,False,"[""Capital gains""]",,$1-$200,1,200,False,FS,Page 67 of 309
asset:2018:000613,2018,2018-4,page:2018-4:0067,67,67,SP,Spouse,SP,Ritu Ahuja 1994 Trust,MEDTRONIC PUBLIC LIMITED COMPA CMN,Common stock,"Common stock of Medtronic, a large medical device manufacturer","$50,001-$100,000",50001,100000,False,"[""Dividends""]",,"$201-$1,000",201,1000,False,P,Page 67 of 309
asset:2018:000614,2018,2018-4,page:2018-4:0067,67,67,SP,Spouse,SP,Ritu Ahuja 1994 Trust,"MERCADOLIBRE, INC. CMN",Common stock,"Common stock of MercadoLibre, a Latin American e-commerce and payments company","$1-$1,000",1,1000,False,"[""N/A""]",,None,0,0,False,"P,FS",Page 67 of 309
asset:2018:000615,2018,2018-4,page:2018-4:0067,67,67,SP,Spouse,SP,Ritu Ahuja 1994 Trust,"MERCK & CO., INC. CMN",Common stock,"Common stock of Merck, a major pharmaceutical company","$500,001-$1,000,000",500001,1000000,False,"[""Dividends"",""Capital gains""]",,"$5,001-$15,000",5001,15000,False,"P,PS",Page 67 of 309
asset:2018:000616,2018,2018-4,page:2018-4:0067,67,67,SP,Spouse,SP,Ritu Ahuja 1994 Trust,MERCURY GENERAL CORPORATION CMN,Common stock,Common stock of Mercury General Corporation,"$1,001-$15,000",1001,15000,False,"[""Dividends""]",,$1-$200,1,200,False,P,Page 67 of 309
asset:2018:000617,2018,2018-4,page:2018-4:0067,67,67,SP,Spouse,SP,Ritu Ahuja 1994 Trust,"METLIFE, INC. CMN",Common stock,"Common stock of MetLife, a life insurance company","$15,001-$50,000",15001,50000,False,"[""Dividends""]",,"$201-$1,000",201,1000,False,"P,PS",Page 67 of 309
asset:2018:000618,2018,2018-4,page:2018-4:0067,67,67,SP,Spouse,SP,Ritu Ahuja 1994 Trust,METROPOLITAN WASH D C ARPTS REV 4% 10/01/19 AO AUTH ARPT SYS REV RFDG-SER C BEO,Municipal & gov bonds,"Municipal bond — Metropolitan Wash D C Arpts, 4% coupon","$100,001-$250,000",100001,250000,False,"[""N/A""]",,None,0,0,False,P,Page 67 of 309
asset:2018:000619,2018,2018-4,page:2018-4:0067,67,67,SP,Spouse,SP,Ritu Ahuja 1994 Trust,METTLER-TOLEDO INTL CMN,Common stock,"Common stock of Mettler-Toledo, maker of precision scales and laboratory instruments.","$1-$1,000",1,1000,False,"[""N/A""]",,None,0,0,False,"P,PS,FS",Page 67 of 309
asset:2018:000620,2018,2018-4,page:2018-4:0067,67,67,SP,Spouse,SP,Ritu Ahuja 1994 Trust,MGM RESORTS INTERNATIONAL CMN,Common stock,"Common stock of MGM Resorts, casino and hotel operator","$15,001-$50,000",15001,50000,False,"[""Dividends""]",,$1-$200,1,200,False,"P,PS",Page 67 of 309
asset:2018:000621,2018,2018-4,page:2018-4:0067,67,67,SP,Spouse,SP,Ritu Ahuja 1994 Trust,MICRO FOCUS INTERNATIONAL PLC SPONSORED ADR CMN,Common stock,Common stock of Micro Focus International PLC,"$1-$1,000",1,1000,False,"[""Dividends""]",,$1-$200,1,200,False,FS,Page 67 of 309
asset:2018:000622,2018,2018-4,page:2018-4:0067,67,67,SP,Spouse,SP,Ritu Ahuja 1994 Trust,MICROCHIP TECHNOLOGY INCORPORA CMN,Common stock,"Common stock of Microchip Technology, a maker of microcontroller semiconductors.","$15,001-$50,000",15001,50000,False,"[""Dividends"",""Capital gains""]",,$1-$200,1,200,False,"P,PS",Page 67 of 309
asset:2018:000623,2018,2018-4,page:2018-4:0067,67,67,SP,Spouse,SP,Ritu Ahuja 1994 Trust,"MICRON TECHNOLOGY, INC. CMN",Common stock,"Common stock of Micron Technology, a memory chip maker","$15,001-$50,000",15001,50000,False,"[""N/A""]",,None,0,0,False,"P,PS",Page 67 of 309
asset:2018:000624,2018,2018-4,page:2018-4:0067,67,67,SP,Spouse,SP,Ritu Ahuja 1994 Trust,MICROSOFT CORPORATION CMN,Common stock,"Common stock of Microsoft, the software and cloud computing company","$250,001-$500,000",250001,500000,False,"[""Dividends"",""Capital gains""]",,"$2,501-$5,000",2501,5000,False,"P,PS",Page 67 of 309
asset:2018:000625,2018,2018-4,page:2018-4:0067,67,67,SP,Spouse,SP,Ritu Ahuja 1994 Trust,MID-AMERICA APT CMNTYS INC CMN,Common stock,"Common stock of Mid-America Apartment Communities, an apartment real estate investment trust.","$15,001-$50,000",15001,50000,False,"[""Dividends"",""Capital gains""]",,$1-$200,1,200,False,"P,PS",Page 67 of 309
asset:2018:000626,2018,2018-4,page:2018-4:0067,67,67,SP,Spouse,SP,Ritu Ahuja 1994 Trust,MKS INSTRUMENTS INC CMN,Common stock,Common stock of MKS Instruments Inc,"$1-$1,000",1,1000,False,"[""N/A""]",,None,0,0,False,"P,FS",Page 67 of 309
asset:2018:000627,2018,2018-4,page:2018-4:0067,67,67,SP,Spouse,SP,Ritu Ahuja 1994 Trust,MO ST HWYS & TRANS COMMN ST RD REV 3.0000% 05/01/19 MN TAX EXEMPT FEDERAL REIMBURSEMENT ST RD BDS 2010A,Municipal & gov bonds,"Municipal bond — MO ST Hwys & Trans Commn ST RD, 3.0000% coupon","$100,001-$250,000",100001,250000,False,"[""N/A""]",,None,0,0,False,P,Page 67 of 309
asset:2018:000628,2018,2018-4,page:2018-4:0067,67,67,SP,Spouse,SP,Ritu Ahuja 1994 Trust,MOHAWK INDUSTRIES INC COMMON STOCK,Common stock,"Common stock of Mohawk Industries, a flooring manufacturer","$15,001-$50,000",15001,50000,False,"[""N/A""]",,None,0,0,False,"P,PS,FS",Page 67 of 309
asset:2018:000629,2018,2018-4,page:2018-4:0067,67,67,SP,Spouse,SP,Ritu Ahuja 1994 Trust,MOLSON COORS BREWING CO CMN CLASS B,Common stock,Common stock of Molson Coors Brewing CO,"$15,001-$50,000",15001,50000,False,"[""Dividends""]",,$1-$200,1,200,False,"P,PS",Page 67 of 309
asset:2018:000630,2018,2018-4,page:2018-4:0067,67,67,SP,Spouse,SP,Ritu Ahuja 1994 Trust,"MONDELEZ INTERNATIONAL, INC. CMN",Common stock,"Common stock of Mondelez, maker of Oreo and other snack brands","$15,001-$50,000",15001,50000,False,"[""Dividends""]",,"$201-$1,000",201,1000,False,"P,PS",Page 67 of 309
asset:2018:000631,2018,2018-4,page:2018-4:0067,67,67,SP,Spouse,SP,Ritu Ahuja 1994 Trust,MONSANTO COMPANY CMN,Common stock,Common stock of Monsanto Company,"$1-$1,000",1,1000,False,"[""Dividends"",""Capital gains""]",,"$201-$1,000",201,1000,False,"P,PS,FS",Page 67 of 309
asset:2018:000632,2018,2018-4,page:2018-4:0067,67,67,SP,Spouse,SP,Ritu Ahuja 1994 Trust,MONSTER BEVERAGE CORPORATION CMN,Common stock,"Common stock of Monster Beverage, an energy drink maker","$15,001-$50,000",15001,50000,False,"[""Capital gains""]",,$1-$200,1,200,False,"P,PS",Page 67 of 309
asset:2018:000633,2018,2018-4,page:2018-4:0067,67,67,SP,Spouse,SP,Ritu Ahuja 1994 Trust,MOODY'S CORPORATION CMN,Common stock,"Common stock of Moody's, the credit ratings and analytics company","$1-$1,000",1,1000,False,"[""Dividends"",""Capital gains""]",,"$201-$1,000",201,1000,False,"P,PS,FS",Page 67 of 309
asset:2018:000634,2018,2018-4,page:2018-4:0067,67,67,SP,Spouse,SP,Ritu Ahuja 1994 Trust,MORGAN STANLEY CMN,Common stock,"Common stock of Morgan Stanley, a global investment bank and wealth manager","$50,001-$100,000",50001,100000,False,"[""Dividends"",""Capital gains""]",,"$201-$1,000",201,1000,False,"P,PS",Page 67 of 309
asset:2018:000635,2018,2018-4,page:2018-4:0067,67,67,SP,Spouse,SP,Ritu Ahuja 1994 Trust,MOSAIC COMPANY (THE) CMN,Common stock,"Common stock of Mosaic, a producer of potash and phosphate fertilizers","$100,001-$250,000",100001,250000,False,"[""Dividends"",""Capital gains""]",,"$5,001-$15,000",5001,15000,False,"P,PS",Page 67 of 309
asset:2018:000636,2018,2018-4,page:2018-4:0067,67,67,SP,Spouse,SP,Ritu Ahuja 1994 Trust,MOTOROLA SOLUTIONS INC CMN,Common stock,"Common stock of Motorola Solutions, a public-safety communications equipment company.","$15,001-$50,000",15001,50000,False,"[""Dividends""]",,$1-$200,1,200,False,P,Page 67 of 309
